,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,description,website,market_cap,net_income_before_eo,$_last_5_day,z_score
1779,LGF US Equity,Lions Gate Entertainment Corporation,31.99,$4.47B,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/lgf,na,na,0,0,0,0
1780,LAD US Equity,"Lithia Motors, Inc.",89.01,$2.34B,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/lad,na,na,0,0,0,0
1781,LYV US Equity,"Live Nation Entertainment, Inc.",25.84,$5.19B,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/lyv,na,na,0,0,0,0
1782,LYG US Equity,Lloyds Banking Group Plc,4.83,$86.18B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/lyg,na,na,0,0,0,0
1783,LYG^A US Equity,Lloyds Banking Group Plc,25.93,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lyg^a,na,na,0,0,0,0
1784,SCD US Equity,LMP Capital and Income Fund Inc.,17.22,$309.67M,2004,n/a,n/a,http://www.nasdaq.com/symbol/scd,na,na,0,0,0,0
1785,TLI US Equity,LMP Corporate Loan Fund Inc,11.12,$110.49M,1998,n/a,n/a,http://www.nasdaq.com/symbol/tli,na,na,0,0,0,0
1786,RIT US Equity,LMP Real Estate Income Fund Inc,13.01,$148.85M,2002,n/a,n/a,http://www.nasdaq.com/symbol/rit,na,na,0,0,0,0
1787,LMT US Equity,Lockheed Martin Corporation,203.99,$64.38B,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/lmt,na,na,0,0,0,0
1788,L US Equity,Loews Corporation,42.35,$15.85B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/l,na,na,0,0,0,0
1789,LO US Equity,"Lorillard, Inc",68.7,$24.74B,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/lo,na,na,0,0,0,0
1790,LPX US Equity,Louisiana-Pacific Corporation,17.4,$2.47B,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/lpx,na,na,0,0,0,0
1791,LOW US Equity,"Lowe&#39;s Companies, Inc.",73.56,$71.57B,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/low,na,na,0,0,0,0
1792,LRE US Equity,"LRR Energy, L.P.",8.13,$225.97M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lre,na,na,0,0,0,0
1793,LXU US Equity,Lsb Industries Inc.,35.65,$806.11M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/lxu,na,na,0,0,0,0
1794,LTC US Equity,"LTC Properties, Inc.",44.64,$1.56B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ltc,na,na,0,0,0,0
1795,LUB US Equity,"Luby&#39;s, Inc.",5.51,$157.23M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/lub,na,na,0,0,0,0
1796,LL US Equity,"Lumber Liquidators Holdings, Inc",67.9,$1.84B,2007,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/ll,na,na,0,0,0,0
1797,LXFR US Equity,Luxfer Holdings PLC,13.66,$367.45M,2012,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/lxfr,na,na,0,0,0,0
1798,LXFT US Equity,"Luxoft Holding, Inc.",49.86,$1.64B,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/lxft,na,na,0,0,0,0
1799,LUX US Equity,"Luxottica Group, S.p.A.",60.95,$29.08B,1990,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/lux,na,na,0,0,0,0
1800,LDL US Equity,"Lydall, Inc.",30.9,$530.11M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/ldl,na,na,0,0,0,0
1801,WLH US Equity,Lyon William Homes,22.12,$621.09M,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/wlh,na,na,0,0,0,0
1802,LYB US Equity,LyondellBasell Industries NV,90.47,$43.17B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/lyb,na,na,0,0,0,0
1803,MTB US Equity,M&T Bank Corporation,121.34,$16.03B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mtb,na,na,0,0,0,0
1804,MTB/WS US Equity,M&T Bank Corporation,47.97,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtb/ws,na,na,0,0,0,0
1805,MTB^ US Equity,M&T Bank Corporation,999,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtb^,na,na,0,0,0,0
1806,MTB^C US Equity,M&T Bank Corporation,1035,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtb^c,na,na,0,0,0,0
1807,MDC US Equity,"M.D.C. Holdings, Inc.",27.24,$1.33B,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/mdc,na,na,0,0,0,0
1808,MHO US Equity,"M/I Homes, Inc.",21.46,$525.22M,1993,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/mho,na,na,0,0,0,0
1809,MHO^A US Equity,"M/I Homes, Inc.",26.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mho^a,na,na,0,0,0,0
1810,MAC US Equity,Macerich Company (The),83.74,$11.78B,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mac,na,na,0,0,0,0
1811,CLI US Equity,Mack-Cali Realty Corporation,19.33,$1.72B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cli,na,na,0,0,0,0
1812,MGU US Equity,Macquarie Global Infrastructure Total Return Fund Inc.,25.43,$317.07M,2005,n/a,n/a,http://www.nasdaq.com/symbol/mgu,na,na,0,0,0,0
1813,MIC US Equity,Macquarie Infrastructure Company LLC,80.05,$5.69B,2004,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/mic,na,na,0,0,0,0
1814,MFD US Equity,Macquarie/First Trust Global,16.6431,$142.02M,2004,n/a,n/a,http://www.nasdaq.com/symbol/mfd,na,na,0,0,0,0
1815,BMA US Equity,Macro Bank Inc.,53.42,$3.18B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bma,na,na,0,0,0,0
1816,M US Equity,Macy&#39;s Inc,63.7,$21.99B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/m,na,na,0,0,0,0
1817,MCN US Equity,Madison Covered Call & Equity Strategy Fund,8.35,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/mcn,na,na,0,0,0,0
1818,MSP US Equity,Madison Strategic Sector Premium Fund,12.28,$71.2M,2005,n/a,n/a,http://www.nasdaq.com/symbol/msp,na,na,0,0,0,0
1819,MMP US Equity,Magellan Midstream Partners L.P.,83.51,$18.96B,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/mmp,na,na,0,0,0,0
1820,MGA US Equity,"Magna International, Inc.",103.97,$21.33B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mga,na,na,0,0,0,0
1821,MX US Equity,MagnaChip Semiconductor Corporation,5.86,$199.57M,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/mx,na,na,0,0,0,0
1822,MHR US Equity,Magnum Hunter Resources Corporation,2.53,$505.76M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mhr,na,na,0,0,0,0
1823,MH^A US Equity,"Maiden Holdings, Ltd.",26.44,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mh^a,na,na,0,0,0,0
1824,MHNA US Equity,"Maiden Holdings, Ltd.",26.6,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhna,na,na,0,0,0,0
1825,MHNB US Equity,"Maiden Holdings, Ltd.",26.68,n/a,2012,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhnb,na,na,0,0,0,0
1826,MHNC US Equity,"Maiden Holdings, Ltd.",26.37,n/a,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhnc,na,na,0,0,0,0
1827,MAIN US Equity,Main Street Capital Corporation,30.71,$1.38B,2007,n/a,n/a,http://www.nasdaq.com/symbol/main,na,na,0,0,0,0
1828,MSCA US Equity,Main Street Capital Corporation,25.33,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/msca,na,na,0,0,0,0
1829,MMD US Equity,MainStay DefinedTerm Municipal Opportunities Fund,18.35,$505.63M,2012,n/a,n/a,http://www.nasdaq.com/symbol/mmd,na,na,0,0,0,0
1830,MNK US Equity,Mallinckrodt plc,117.58,$13.7B,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mnk,na,na,0,0,0,0
1831,MZF US Equity,Managed Duration Investment Grade Municipal Fund,13.46,$91.53M,2003,n/a,n/a,http://www.nasdaq.com/symbol/mzf,na,na,0,0,0,0
1832,HYF US Equity,"Managed High Yield Plus Fund, Inc.",1.92,$119.33M,1998,n/a,n/a,http://www.nasdaq.com/symbol/hyf,na,na,0,0,0,0
1833,MANU US Equity,Manchester United Ltd.,16.42,$2.69B,2012,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/manu,na,na,0,0,0,0
1834,MTW US Equity,"Manitowoc Company, Inc. (The)",21.86,$2.96B,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/mtw,na,na,0,0,0,0
1835,MN US Equity,"Manning & Napier, Inc.",11.79,$161.6M,2011,Finance,Investment Managers,http://www.nasdaq.com/symbol/mn,na,na,0,0,0,0
1836,MAN US Equity,ManpowerGroup,79.5,$6.29B,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/man,na,na,0,0,0,0
1837,MFC US Equity,Manulife Financial Corp,17.69,$34.85B,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/mfc,na,na,0,0,0,0
1838,MRO US Equity,Marathon Oil Corporation,28.47,$19.21B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mro,na,na,0,0,0,0
1839,MPC US Equity,Marathon Petroleum Corporation,105.57,$29.58B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/mpc,na,na,0,0,0,0
1840,MMI US Equity,"Marcus & Millichap, Inc.",39.09,$1.44B,2013,Finance,Real Estate,http://www.nasdaq.com/symbol/mmi,na,na,0,0,0,0
1841,MCS US Equity,Marcus Corporation (The),19.52,$535.07M,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/mcs,na,na,0,0,0,0
1842,MRIN US Equity,Marin Software Incorporated,6.6,$230.82M,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/mrin,na,na,0,0,0,0
1843,MHG US Equity,Marine Harvest ASA,12.61,$5.17B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mhg,na,na,0,0,0,0
1844,MPX US Equity,Marine Products Corporation,8.1,$309.14M,n/a,Capital Goods,Marine Transportation,http://www.nasdaq.com/symbol/mpx,na,na,0,0,0,0
1845,HZO US Equity,"MarineMax, Inc.",26.36,$664.01M,1998,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/hzo,na,na,0,0,0,0
1846,MKL US Equity,Markel Corporation,749.3,$10.46B,1986,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mkl,na,na,0,0,0,0
1847,MWE US Equity,"MarkWest Energy Partners, LP",61.85,$12.12B,2002,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mwe,na,na,0,0,0,0
1848,VAC US Equity,Marriot Vacations Worldwide Corporation,77.25,$2.52B,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/vac,na,na,0,0,0,0
1849,MMC US Equity,"Marsh & McLennan Companies, Inc.",57.13,$30.9B,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/mmc,na,na,0,0,0,0
1850,MSO US Equity,"Martha Stewart Living Omnimedia, Inc.",4.78,$272.87M,1999,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/mso,na,na,0,0,0,0
1851,MLM US Equity,"Martin Marietta Materials, Inc.",143.24,$9.64B,1994,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/mlm,na,na,0,0,0,0
1852,MAS US Equity,Masco Corporation,26.75,$9.35B,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/mas,na,na,0,0,0,0
1853,DOOR US Equity,Masonite International Corporation,66.57,$1.99B,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/door,na,na,0,0,0,0
1854,MTZ US Equity,"MasTec, Inc.",20.64,$1.69B,n/a,Basic Industries,Water Supply,http://www.nasdaq.com/symbol/mtz,na,na,0,0,0,0
1855,MA US Equity,Mastercard Incorporated,90.79,$100.89B,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ma,na,na,0,0,0,0
1856,MTDR US Equity,Matador Resources Company,23.64,$1.73B,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mtdr,na,na,0,0,0,0
1857,MTRN US Equity,Materion Corporation,37.64,$758.62M,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/mtrn,na,na,0,0,0,0
1858,MATX US Equity,"Matson, Inc.",37.93,$1.63B,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/matx,na,na,0,0,0,0
1859,MLP US Equity,"Maui Land & Pineapple Company, Inc.",6.18,$116.11M,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/mlp,na,na,0,0,0,0
1860,MVNR US Equity,"Mavenir Systems, Inc.",15.09,$435.43M,2013,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/mvnr,na,na,0,0,0,0
1861,MMS US Equity,"Maximus, Inc.",59.26,$3.9B,1997,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/mms,na,na,0,0,0,0
1862,MXL US Equity,"MaxLinear, Inc",8.37,$317.54M,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/mxl,na,na,0,0,0,0
1863,MBI US Equity,"MBIA, Inc.",8.59,$1.66B,1987,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mbi,na,na,0,0,0,0
1864,MNI US Equity,McClatchy Company (The),2.5,$217.76M,1988,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/mni,na,na,0,0,0,0
1865,MKC US Equity,"McCormick & Company, Incorporated",75.84,$9.73B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mkc,na,na,0,0,0,0
1866,MKC/V US Equity,"McCormick & Company, Incorporated",75.848,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mkc/v,na,na,0,0,0,0
1867,MDR US Equity,"McDermott International, Inc.",2.66,$632.14M,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/mdr,na,na,0,0,0,0
1868,MCD US Equity,McDonald&#39;s Corporation,94.19,$91.67B,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/mcd,na,na,0,0,0,0
1869,MUX US Equity,McEwen Mining Inc.,1.04,$282.44M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mux,na,na,0,0,0,0
1870,MHFI US Equity,"McGraw Hill Financial, Inc.",104.63,$28.62B,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/mhfi,na,na,0,0,0,0
1871,MCK US Equity,McKesson Corporation,229.16,$53.36B,n/a,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/mck,na,na,0,0,0,0
1872,MDU US Equity,"MDU Resources Group, Inc.",23.02,$4.47B,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/mdu,na,na,0,0,0,0
1873,MJN US Equity,Mead Johnson Nutrition Company,105.01,$21.22B,2009,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mjn,na,na,0,0,0,0
1874,MIG US Equity,"Meadowbrook Insurance Group, Inc.",8.35,$418.28M,1995,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mig,na,na,0,0,0,0
1875,MWV US Equity,Meadwestvaco Corporation,54.92,$9.16B,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/mwv,na,na,0,0,0,0
1876,MTL US Equity,Mechel OAO,1.77,$736.8M,2004,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/mtl,na,na,0,0,0,0
1877,MTL^ US Equity,Mechel OAO,0.348,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtl^,na,na,0,0,0,0
1878,MEG US Equity,"Media General, Inc.",16.95,$2.2B,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/meg,na,na,0,0,0,0
1879,MPW US Equity,"Medical Properties Trust, Inc.",15.1,$3.14B,2005,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mpw,na,na,0,0,0,0
1880,MED US Equity,MEDIFAST INC,32.28,$389.31M,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/med,na,na,0,0,0,0
1881,MCC US Equity,Medley Capital Corporation,9.72,$570.89M,2011,n/a,n/a,http://www.nasdaq.com/symbol/mcc,na,na,0,0,0,0
1882,MCQ US Equity,Medley Capital Corporation,25.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcq,na,na,0,0,0,0
1883,MCV US Equity,Medley Capital Corporation,25.0001,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcv,na,na,0,0,0,0
1884,MDLY US Equity,Medley Management Inc.,10.55,$309.47M,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/mdly,na,na,0,0,0,0
1885,MD US Equity,"Mednax, Inc",71.47,$6.87B,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/md,na,na,0,0,0,0
1886,MDT US Equity,"Medtronic, Inc.",78.79,$77.55B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/mdt,na,na,0,0,0,0
1887,MW US Equity,"Men&#39;s Wearhouse, Inc. (The)",51.48,$2.48B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/mw,na,na,0,0,0,0
1888,MRK US Equity,"Merck & Company, Inc.",58.35,$166.35B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mrk,na,na,0,0,0,0
1889,MCY US Equity,Mercury General Corporation,53.75,$2.96B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mcy,na,na,0,0,0,0
1890,MDP US Equity,Meredith Corporation,54.93,$2.45B,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/mdp,na,na,0,0,0,0
1891,MTH US Equity,Meritage Corporation,42.46,$1.67B,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/mth,na,na,0,0,0,0
1892,MTOR US Equity,"Meritor, Inc.",14.38,$1.42B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mtor,na,na,0,0,0,0
1893,MER^D US Equity,"Merrill Lynch & Co., Inc.",25.758,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/mer^d,na,na,0,0,0,0
1894,MER^E US Equity,"Merrill Lynch & Co., Inc.",25.94,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/mer^e,na,na,0,0,0,0
1895,MER^F US Equity,"Merrill Lynch & Co., Inc.",25.91,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/mer^f,na,na,0,0,0,0
1896,MER^K US Equity,"Merrill Lynch & Co., Inc.",25.628,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mer^k,na,na,0,0,0,0
1897,MER^M US Equity,"Merrill Lynch & Co., Inc.",25.59,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mer^m,na,na,0,0,0,0
1898,MER^P US Equity,"Merrill Lynch & Co., Inc.",26.3499,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mer^p,na,na,0,0,0,0
1899,PIY US Equity,"Merrill Lynch Depositor, Inc.",26.07,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/piy,na,na,0,0,0,0
1900,PZB/CL US Equity,"Merrill Lynch Depositor, Inc.",25.65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pzb/cl,na,na,0,0,0,0
1901,MTR US Equity,Mesa Royalty Trust,25.89,$48.25M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mtr,na,na,0,0,0,0
1902,MSB US Equity,Mesabi Trust,17.48,$229.34M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/msb,na,na,0,0,0,0
1903,MPG US Equity,Metaldyne Performance Group Inc.,19.82,$1.33B,2014,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mpg,na,na,0,0,0,0
1904,MEI US Equity,"Methode Electronics, Inc.",39.18,$1.5B,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/mei,na,na,0,0,0,0
1905,MET US Equity,"MetLife, Inc.",51.59,$58.61B,2000,Finance,Life Insurance,http://www.nasdaq.com/symbol/met,na,na,0,0,0,0
1906,MET^A US Equity,"MetLife, Inc.",24.67,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/met^a,na,na,0,0,0,0
1907,MET^B US Equity,"MetLife, Inc.",26.128,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/met^b,na,na,0,0,0,0
1908,MTD US Equity,"Mettler-Toledo International, Inc.",313.63,$8.82B,1997,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/mtd,na,na,0,0,0,0
1909,MXE US Equity,"Mexico Equity and Income Fund, Inc. (The)",12.37,$83.78M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mxe,na,na,0,0,0,0
1910,MXF US Equity,"Mexico Fund, Inc. (The)",22.46,$316.33M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mxf,na,na,0,0,0,0
1911,MFA US Equity,"MFA Financial, Inc.",7.99,$2.96B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mfa,na,na,0,0,0,0
1912,MFA^B US Equity,"MFA Financial, Inc.",24.89,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfa^b,na,na,0,0,0,0
1913,MFO US Equity,"MFA Financial, Inc.",26.2,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mfo,na,na,0,0,0,0
1914,MIL US Equity,MFC Industrial Ltd.,4.56,$287.7M,n/a,Consumer Durables,Steel/Iron Ore,http://www.nasdaq.com/symbol/mil,na,na,0,0,0,0
1915,MCR US Equity,MFS Charter Income Trust,8.87,$486.85M,1989,n/a,n/a,http://www.nasdaq.com/symbol/mcr,na,na,0,0,0,0
1916,MGF US Equity,MFS Government Markets Income Trust,5.8,$189.09M,1987,n/a,n/a,http://www.nasdaq.com/symbol/mgf,na,na,0,0,0,0
1917,MIN US Equity,MFS Intermediate Income Trust,4.9,$577.84M,1988,n/a,n/a,http://www.nasdaq.com/symbol/min,na,na,0,0,0,0
1918,MMT US Equity,MFS Multimarket Income Trust,6.37,$499.27M,1987,n/a,n/a,http://www.nasdaq.com/symbol/mmt,na,na,0,0,0,0
1919,MFM US Equity,MFS Municipal Income Trust,6.65,$273.9M,1986,n/a,n/a,http://www.nasdaq.com/symbol/mfm,na,na,0,0,0,0
1920,MFV US Equity,MFS Special Value Trust,6.94,$48.92M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfv,na,na,0,0,0,0
1921,MTG US Equity,MGIC Investment Corporation,9.11,$3.08B,1991,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mtg,na,na,0,0,0,0
1922,MGM US Equity,MGM Resorts International,22.63,$11.11B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mgm,na,na,0,0,0,0
1923,KORS US Equity,Michael Kors Holdings Limited,68.98,$13.85B,2011,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/kors,na,na,0,0,0,0
1924,MAA US Equity,"Mid-America Apartment Communities, Inc.",74.49,$5.61B,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/maa,na,na,0,0,0,0
1925,MEP US Equity,"Midcoast Energy Partners, L.P.",15.44,$698.2M,2013,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/mep,na,na,0,0,0,0
1926,MSL US Equity,MidSouth Bancorp,14.67,$166.33M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/msl,na,na,0,0,0,0
1927,MPO US Equity,"Midstates Petroleum Company, Inc.",1.16,$81.73M,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mpo,na,na,0,0,0,0
1928,MM US Equity,"Millennial Media, Inc.",1.6,$172.51M,2012,Technology,Advertising,http://www.nasdaq.com/symbol/mm,na,na,0,0,0,0
1929,MILL US Equity,"Miller Energy Resources, Inc.",1.79,$83.48M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mill,na,na,0,0,0,0
1930,MILL^C US Equity,"Miller Energy Resources, Inc.",13.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mill^c,na,na,0,0,0,0
1931,MILL^D US Equity,"Miller Energy Resources, Inc.",11.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mill^d,na,na,0,0,0,0
1932,MLR US Equity,"Miller Industries, Inc.",21.54,$243.43M,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/mlr,na,na,0,0,0,0
1933,HIE US Equity,Miller/Howard High Income Equity Fund,18.26,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/hie,na,na,0,0,0,0
1934,MR US Equity,Mindray Medical International Limited,28.04,$3.29B,2006,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mr,na,na,0,0,0,0
1935,MTX US Equity,Minerals Technologies Inc.,72.67,$2.51B,1992,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/mtx,na,na,0,0,0,0
1936,MP^D US Equity,Mississippi Power Company,25.85,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mp^d,na,na,0,0,0,0
